round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
0,0,1.7248809089129469,0.8393314462865615,7419,0,0,1855,0.7165596871647869,0.478619153674833,0.5964986258324413,0.11155923360097175,0.11109872387791543,0.11109872387791543,0.999999999990999,6461953,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
0,1,1.6771565411435139,0.8399392302498312,5924,0,0,1481,0.7165596871647869,0.478619153674833,0.5335548418229084,0.09978726967691556,0.09945737304052192,0.11109872387791543,0.8952161606187194,5784845,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
0,2,1.702499903498526,0.8421598770176787,5204,0,0,1301,0.7165596871647869,0.478619153674833,0.48823640713212174,0.09131165946902213,0.0910587229765692,0.11109872387791543,0.8196198821852582,5296345,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
0,3,1.6917292290310932,0.8418438223531888,4751,0,0,1188,0.7165596871647869,0.478619153674833,0.46664400763211233,0.08727337432382934,0.08705247063824793,0.11109872387791543,0.7835595909555623,5063326,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
0,4,1.7302728362595863,0.8371106094808126,4430,0,0,1108,0.7165596871647869,0.478619153674833,0.44533808978979234,0.0832886679679053,0.08309660964926001,0.11109872387791543,0.7479528724364607,4833237,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
0,5,1.6896919744330963,0.8413282369804109,4186,0,0,1047,0.7165596871647869,0.478619153674833,0.43638284508519143,0.08161382716745881,0.08143310374181544,0.11109872387791543,0.7329796499784098,4736480,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
0,6,1.655128071665764,0.8452905811623247,3992,0,0,998,0.7165596871647869,0.478619153674833,0.4277382977772952,0.0799970940674447,0.07982688169681008,0.11109872387791543,0.7185220397653893,4643056,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
0,7,1.7036718861199915,0.8398329417906552,3831,0,0,958,0.7165597106668559,0.478619153674833,0.41161833748717674,0.07698228340776535,0.07683057038551272,0.11109872387791543,0.6915522312321879,4468778,0.6915521218504496,0.30844787814955044,5,0.001,1.0,,
0,8,1.6642728906670778,0.8447510822510822,3696,0,0,924,0.7165587922456429,0.478619153674833,0.39124387059238813,0.07317178022573544,0.07304146939204426,0.11109872387791543,0.657446520012695,4248389,0.6574464937385812,0.3425535062614188,5,0.001,1.0,,
0,9,1.724189822345839,0.8360435875943001,3579,0,0,895,0.7165585691175664,0.478619153674833,0.39168617922967475,0.073254502315031,0.07312374965700343,0.11109872387791543,0.658187124963737,4253174,0.6581869818324303,0.3418130181675697,5,0.001,1.0,,
0,10,1.6829945932424397,0.8400920333620937,3477,0,0,870,0.7165618585577487,0.478619153674833,0.38335430352795796,0.0716962461389251,0.07157365023336192,0.11109872387791543,0.644234674660789,4163014,0.6442345457736158,0.35576545422638417,5,0.001,1.0,,
0,11,1.7047818854170025,0.838547815820543,3388,0,0,847,0.7165631040258249,0.478619153674833,0.374627138775327,0.07006406163899566,0.06994963879047747,0.11109872387791543,0.6296169420155929,4068555,0.6296168310699829,0.3703831689300171,5,0.001,1.0,,
1,0,1.6970328601631175,0.8424585523655479,7419,0,0,1855,0.7059190464416196,0.4981440237564959,0.5576542615980581,0.10948531490339426,0.10904993428261663,0.10904993428261663,0.9999999999908299,6461953,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,1,1.6803682947641498,0.8420999324780554,5924,0,0,1481,0.7059190464416196,0.4981440237564959,0.522226444423333,0.09888981676122531,0.09856871844058215,0.10904993428261663,0.9038860874892874,5840870,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,2,1.6898236794202972,0.8413143735588009,5204,0,0,1301,0.7059190464416196,0.4981440237564959,0.488623428825534,0.09093017812358865,0.09068039163276528,0.10904993428261663,0.8315492551964688,5373433,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,3,1.6902423392256234,0.8407493159334877,4751,0,0,1188,0.7059190464416196,0.4981440237564959,0.46679516337497434,0.08689981849713112,0.08668173362841805,0.10904993428261663,0.7948811175160964,5136485,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,4,1.713934764802027,0.8399548532731377,4430,0,0,1108,0.7059190464416196,0.4981440237564959,0.46258968026448927,0.08363175934889924,0.08343732224130955,0.10904993428261663,0.7651295050238737,4944231,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,5,1.6634143950659355,0.8447682752030579,4186,0,0,1047,0.7059190464416196,0.4981440237564959,0.4552223644805442,0.08202914313172915,0.08184565162412398,0.10904993428261663,0.750533708816918,4849914,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,6,1.6406270729899406,0.8462424849699399,3992,0,0,998,0.7059190464416196,0.4981440237564959,0.44366287844629837,0.08030024043718507,0.08012808901931662,0.10904993428261663,0.7347834691116806,4748136,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,7,1.684401144211491,0.8411380840511615,3831,0,0,958,0.70591906866948,0.4981440237564959,0.42742224161528736,0.07729361261560998,0.077140054424065,0.10904993428261663,0.7073828602540875,4571075,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
1,8,1.691273493868909,0.8396645021645022,3696,0,0,924,0.7059190866499785,0.4982182628062361,0.41080870506837275,0.07365348978641453,0.07352059211023669,0.10904993428261663,0.6741919891398066,4356597,0.6741918930404023,0.3258081069595977,5,0.001,1.0,,
1,9,1.6998350522480905,0.8436434758312378,3579,0,0,895,0.7059188911297543,0.4981440237564959,0.4145325052511724,0.07387004603997722,0.07373597438462007,0.10904993428261663,0.6761670684995357,4369360,0.6761669922131912,0.3238330077868088,5,0.001,1.0,,
1,10,1.6620169622020438,0.8436583261432269,3477,0,0,870,0.7059198474940664,0.4981440237564959,0.4018925798696314,0.07214239561727166,0.07201749998007674,0.10904993428261663,0.6604084674895256,4267529,0.6604084461139773,0.3395915538860227,5,0.001,1.0,,
1,11,1.66034455873283,0.843211334120425,3388,0,0,847,0.7059195925107761,0.4982182628062361,0.4018921158950265,0.07087418473757394,0.07075575213861195,0.10904993428261663,0.6488380997515383,4192761,0.6488379521116987,0.3511620478883013,5,0.001,1.0,,
2,0,1.6846949217503826,0.8437525272947837,7419,0,0,1855,0.6949478651169076,0.5226429101707498,0.5560683031128659,0.10775186386210098,0.10733677512003935,0.10733677512003935,0.9999999999906835,6461953,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,1,1.6750083461801912,0.8414922349763673,5924,0,0,1481,0.6949478651169076,0.5226429101707498,0.5253985653187688,0.09827007810529971,0.09795496362292062,0.10733677512003935,0.9125946211115507,5897144,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,2,1.6716208203690002,0.8433128362797848,5204,0,0,1301,0.6949478651169076,0.5226429101707498,0.4842334534727856,0.09040627130912696,0.09016076823039484,0.10733677512003935,0.8399802223303633,5427913,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,3,1.6611433266068265,0.8441591243948643,4751,0,0,1188,0.6949478651169076,0.5226429101707498,0.4630447588306781,0.08641034496324053,0.08619591728943093,0.10733677512003935,0.8030418017704675,5189219,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,4,1.7381007674438276,0.8358465011286682,4430,0,0,1108,0.6949478651169076,0.5226429101707498,0.45993260601892044,0.08374523907865464,0.08355001088191687,0.10733677512003935,0.7783912902889144,5029928,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,5,1.629058405344609,0.8512183468705208,4186,0,0,1047,0.6949478651169076,0.5226429101707498,0.4511626748806092,0.08214223243869628,0.08195798233834449,0.10733677512003935,0.7635592018292312,4934084,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,6,1.6222998790740968,0.848997995991984,3992,0,0,998,0.6949478651169076,0.5226429101707498,0.4526787942136263,0.08086157154867277,0.0806857909553142,0.10733677512003935,0.7517068671415559,4857495,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,7,1.6724526163190603,0.8443226311667972,3831,0,0,958,0.6949478870616106,0.5226429101707498,0.4310873814857291,0.07764419313289318,0.07748853934249669,0.10733677512003935,0.7219197638005799,4665012,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
2,8,1.6456160723103275,0.847564935064935,3696,0,0,924,0.6949475172579713,0.5226429101707498,0.4144600965002199,0.07413775271021436,0.07400222027336828,0.10733677512003935,0.6894395717583183,4455126,0.689439448191677,0.310560551808323,5,0.001,1.0,,
2,9,1.6938335905849402,0.8444816987985471,3579,0,0,895,0.6949473717150383,0.5225686711210097,0.4128889484235498,0.07424170879988067,0.07410560626960806,0.10733677512003935,0.6904027644397007,4461350,0.6904026243455154,0.30959737565448464,5,0.001,1.0,,
2,10,1.6392224982312513,0.8471095772217428,3477,0,0,870,0.6949480415240036,0.5225686711210097,0.4112252256159725,0.07283205214245869,0.07270354540487596,0.10733677512003935,0.677340504434674,4376943,0.6773404762707999,0.32265952372920015,5,0.001,1.0,,
2,11,1.6506579184272099,0.8476977567886659,3388,0,0,847,0.6949490424856154,0.5224201930215293,0.40411788790787095,0.07155669190876146,0.07143480952395526,0.10733677512003935,0.6655203628337175,4300561,0.6655202126168029,0.33447978738319706,5,0.001,1.0,,
3,0,1.6522625401728497,0.845936109987869,7419,0,0,1855,0.6840004719917678,0.5461766889383816,0.5526052252306344,0.10593840353693121,0.10554386097658507,0.10554386097658507,0.9999999999905252,6461953,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
3,1,1.6524159500014879,0.8457461174881836,5924,0,0,1481,0.6840004719917678,0.5461766889383816,0.526287857667534,0.09752526521125181,0.09721724365261139,0.10554386097658507,0.9211075163647647,5952154,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
3,2,1.6555521263072461,0.8433512682551884,5204,0,0,1301,0.6840004719917678,0.5461766889383816,0.4865837259022643,0.08981928879363661,0.0895785265277288,0.10554386097658507,0.8487327040911747,5484471,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
3,3,1.6307263078055525,0.847063776047148,4751,0,0,1188,0.6840004719917678,0.5461766889383816,0.4797056299953982,0.08644538780471339,0.0862306996667613,0.10554386097658507,0.8170129353622433,5279500,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
3,4,1.6506193572749122,0.8469525959367946,4430,0,0,1108,0.6840004719917678,0.5461766889383816,0.47443316663215224,0.08416723023370767,0.08396904148490228,0.10554386097658507,0.7955843258636828,5141029,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
3,5,1.6237824327305301,0.8501672240802676,4186,0,0,1047,0.6840004719917678,0.5461766889383816,0.4619078022229473,0.08241581178431764,0.08222971792153216,0.10554386097658507,0.7791046978942313,5034538,0.7006942482103711,0.2993057517896289,5,0.001,1.0,,
