round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,1.6856877066130782,0.8415150289796468,7419,0,0,1855,0.7904936572151909,0.4591685226429102,0.5902084313491186,0.11052513023307313,0.11007726738328162,0.11007726738328162,0.9999999999909154,6461953,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,1,1.7047601300141504,0.8411883862255233,5924,0,0,1481,0.7904936572151909,0.4591685226429102,0.5157917967907591,0.096589530893584,0.0962902690842037,0.11007726738328162,0.874751630125889,5652604,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,2,1.7218081096152953,0.8389315910837817,5204,0,0,1301,0.7904936572151909,0.4591685226429102,0.48761366914702226,0.09131276583546852,0.0910598201692563,0.11007726738328162,0.8272354713472756,5345557,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,3,1.6755206620683205,0.8440749315933488,4751,0,0,1188,0.7904936572151909,0.4591685226429102,0.4598695388440434,0.08611727310431463,0.0859050155367776,0.11007726738328162,0.7804065051586148,5042950,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,4,1.6957291327416897,0.8428893905191873,4430,0,0,1108,0.7904936572151909,0.4591685226429102,0.436381154252098,0.08171873077909722,0.08153731081026407,0.11007726738328162,0.7407279699778149,4786550,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,5,1.7001431023574058,0.8398948877209746,4186,0,0,1047,0.7904936572151909,0.4591685226429102,0.42958241274392744,0.08044556734953742,0.08027248117625085,0.11007726738328162,0.7292375899559557,4712299,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,6,1.7004473822116852,0.8408817635270541,3992,0,0,998,0.7904936572151909,0.4591685226429102,0.42894000398247745,0.08032526694674612,0.08015295479603732,0.11007726738328162,0.7281517492274039,4705283,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,7,1.6541958465551336,0.8429652832158705,3831,0,0,958,0.7904936572151909,0.4591685226429102,0.4167591741577701,0.07804422904350014,0.07788616090122533,0.11007726738328162,0.7075589969845764,4572213,0.6997193109081247,0.30028068909187533,5,0.001,1.0
0,8,1.6507625419100553,0.8452380952380952,3696,0,0,924,0.7904936327220708,0.4591685226429102,0.4048928521111939,0.07582208730522053,0.07567712054765642,0.11007726738328162,0.6874909083949758,4442534,0.6874908116028062,0.31250918839719377,5,0.001,1.0
0,9,1.7266920626695668,0.8369935736239172,3579,0,0,895,0.7905038513083922,0.4592427616926503,0.38642070967958897,0.07236290942924513,0.07223686660540235,0.11007726738328162,0.6562378256831377,4240578,0.6562377262357485,0.3437622737642515,5,0.001,1.0
0,10,1.6236838866196095,0.8494104112740869,3477,0,0,870,0.7904940580245718,0.4591685226429102,0.3979555488295609,0.07452297616423571,0.07438532317695423,0.11007726738328162,0.6757555392184091,4366701,0.6757555067708622,0.32424449322913784,5,0.001,1.0
0,11,1.6948792088847116,0.8399055489964581,3388,0,0,847,0.7905037275685833,0.4591685226429102,0.38562303337384635,0.07221353291597758,0.07208826796106563,0.11007726738328162,0.6548878771618144,4231855,0.6548878249520191,0.34511217504798086,5,0.001,1.0
1,0,1.664498998173352,0.8474457474053106,7419,0,0,1855,0.7738539712446036,0.4662212323682257,0.5514648906899796,0.10850255519645494,0.10807875767598497,0.10807875767598497,0.9999999999907474,6461953,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,1,1.640290325247152,0.8454760297096556,5924,0,0,1481,0.7738539712446036,0.4662212323682257,0.49641657126578137,0.09541466071028144,0.09512616092269775,0.10807875767598497,0.8801559433815972,5687527,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,2,1.6759875912013595,0.8428900845503459,5204,0,0,1301,0.7738539712446036,0.4662212323682257,0.4871880565493683,0.0909342220889314,0.09068440234337945,0.10807875767598497,0.8390585189219879,5421957,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,3,1.6599962253298535,0.8459271732266891,4751,0,0,1188,0.7738539712446036,0.4662212323682257,0.4678122618908988,0.08610172642625648,0.08588958356749071,0.10807875767598497,0.7946944007645697,5135278,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,4,1.6739494397753862,0.8437471783295711,4430,0,0,1108,0.7738539712446036,0.4662212323682257,0.4453604510417659,0.08176299836474875,0.08158128393151474,0.10807875767598497,0.7548318067768391,4877688,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,5,1.659821114652143,0.8460582895365504,4186,0,0,1047,0.7738539712446036,0.4662212323682257,0.44021258262875956,0.08056242725710838,0.08038858698732224,0.10807875767598497,0.7437963640142833,4806377,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,6,1.6233033022433518,0.8503507014028057,3992,0,0,998,0.7738539712446036,0.4662212323682257,0.45401186275294336,0.08103358667169497,0.08085668385248411,0.10807875767598497,0.7481274358661718,4834365,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,7,1.6198633369834472,0.8479248238057948,3831,0,0,958,0.7738539712446036,0.4662212323682257,0.44278810627187143,0.07880073533235397,0.0786380335859313,0.10807875767598497,0.7275993476993584,4701713,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,8,1.6395659022643392,0.8471861471861472,3696,0,0,924,0.7738539497246368,0.4662212323682257,0.42050160416706744,0.07616096627967893,0.07601405009963698,0.10807875767598497,0.7033209090617066,4544827,0.6997193109081247,0.30028068909187533,5,0.001,1.0
1,9,1.6685877744873454,0.8412964515227718,3579,0,0,895,0.7738650040501937,0.4662212323682257,0.3972622865810109,0.07252038611994265,0.0723935197734381,0.10807875767598497,0.6698219088509569,4328358,0.6698218526470476,0.33017814735295237,5,0.001,1.0
1,10,1.5701410876877537,0.8551624964049468,3477,0,0,870,0.773854367098729,0.4662212323682257,0.42222041327322346,0.07522121909142898,0.0750796664265755,0.10807875767598497,0.69467551293443,4488961,0.6946754805125509,0.3053245194874491,5,0.001,1.0
1,11,1.6835419424581077,0.8423848878394333,3388,0,0,847,0.773862778291,0.4662212323682257,0.4114422455772567,0.07298451646111913,0.07285520214455601,0.10807875767598497,0.6740936305198695,4355962,0.674093625550414,0.32590637444958603,5,0.001,1.0
2,0,1.6413388362210566,0.8471761692950532,7419,0,0,1855,0.7570767976042777,0.47520415738678545,0.5458579337358359,0.10651195467904939,0.10611098864882705,0.10611098864882705,0.9999999999905759,6461953,0.6997193109081247,0.30028068909187533,5,0.001,1.0
2,1,1.6450718870606793,0.8457461174881836,5924,0,0,1481,0.7570767976042777,0.47520415738678545,0.49691969260540625,0.0943547267219795,0.09407571274210448,0.10611098864882705,0.886578420756782,5729028,0.6997193109081247,0.30028068909187533,5,0.001,1.0
2,2,1.660519109936031,0.8433512682551884,5204,0,0,1301,0.7570767976042777,0.47520415738678545,0.4882463187218543,0.09052294855260441,0.09027649579080002,0.10611098864882705,0.8507742406275955,5497664,0.6997193109081247,0.30028068909187533,5,0.001,1.0
2,3,1.652136181756204,0.8475689328562408,4751,0,0,1188,0.7570767976042777,0.47520415738678545,0.4680821945452699,0.0859485283454688,0.0857375136323309,0.10611098864882705,0.8079984431703873,5221248,0.6997193109081247,0.30028068909187533,5,0.001,1.0
2,4,1.633146852810981,0.8479006772009029,4430,0,0,1108,0.7570767976042777,0.47520415738678545,0.4509260077338921,0.08188021725173214,0.08169772155349482,0.10611098864882705,0.7699270602699071,4975233,0.6997193109081247,0.30028068909187533,5,0.001,1.0
2,5,1.6458857626376944,0.8519350215002389,4186,0,0,1047,0.7570767976042777,0.47520415738678545,0.4384353391709651,0.08043815830086264,0.08026511986467193,0.10611098864882705,0.7564260863646448,4887990,0.6997193109081247,0.30028068909187533,5,0.001,1.0
2,6,1.603537790939212,0.852004008016032,3992,0,0,998,0.7570767976042777,0.47520415738678545,0.45821103921601297,0.08161167941525974,0.08143097023174058,0.10611098864882705,0.7674131705667913,4958988,0.6997193109081247,0.30028068909187533,5,0.001,1.0
