round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
0,0,1.7406968453674223,0.8349642809003909,7419,0,0,1855,0.7092741832597239,0.5420193021529325,0.5850015507920842,0.1119781896152984,0.11151248946584669,0.11151248946584669,0.9999999999910324,6461953,0.7001834120143845,0.2998165879856155,5,0.001,1.0,,
0,1,1.7367495039718286,0.8340310600945308,5924,0,0,1481,0.7092741832597239,0.5420193021529325,0.5187302307246913,0.09929285154309193,0.09896782154360882,0.11151248946584669,0.8875043684952664,5735012,0.7001834120143845,0.2998165879856155,5,0.001,1.0,,
0,2,1.633085570520967,0.8450038431975404,5204,0,0,1301,0.7092741832597239,0.5420193021529325,0.4948200213305802,0.09471607399839985,0.09443384981840323,0.11151248946584669,0.8468454992790647,5472276,0.7001834120143845,0.2998165879856155,5,0.001,1.0,,
0,3,1.6692647500551188,0.8431909071774363,4751,0,0,1188,0.7092741832597239,0.5420193021529325,0.46395382058110946,0.08880781396806615,0.08857507751543461,0.11151248946584669,0.7943063412799918,5132771,0.7001834120143845,0.2998165879856155,5,0.001,1.0,,
0,4,1.6452733268894308,0.8452370203160271,4430,0,0,1108,0.7092741832597239,0.5420193021529325,0.4385685294992989,0.08394868336516487,0.08375203156767332,0.11151248946584669,0.7510551685116247,4853283,0.7001834120143845,0.2998165879856155,5,0.001,1.0,,
0,5,1.6806319405161243,0.842809364548495,4186,0,0,1047,0.7092741832597239,0.5420193021529325,0.4311984702867535,0.08253794199728139,0.08235102110457872,0.11151248946584669,0.738491459551373,4772097,0.7001834120143845,0.2998165879856155,5,0.001,1.0,,
0,6,1.6613151636868715,0.8448396793587174,3992,0,0,998,0.7092741832597239,0.5420193021529325,0.4110137197178016,0.07867427390360325,0.07851235293792594,0.11151248946584669,0.7040677982645891,4549653,0.7001834120143845,0.2998165879856155,5,0.001,1.0,,
0,7,1.6437702234058331,0.8457843904985644,3831,0,0,958,0.7092741882149793,0.5420193021529325,0.4035784154880595,0.07725104364761817,0.07709773862753326,0.11151248946584669,0.691382095370177,4467679,0.6913820494543911,0.3086179505456089,5,0.001,1.0,,
0,8,1.708966722326546,0.8381493506493507,3696,0,0,924,0.7092749906832135,0.5420193021529325,0.38241127477139464,0.07319933114604427,0.07306887327149007,0.11151248946584669,0.6552528207453737,4234213,0.6552527300565743,0.34474726994342575,5,0.001,1.0,,
0,9,1.6268613325332157,0.8467728415758592,3579,0,0,895,0.7092724854476095,0.5420193021529325,0.38772514115013407,0.07421648594869937,0.07408052188638617,0.11151248946584669,0.6643248863026301,4292836,0.6643247537819056,0.3356752462180944,5,0.001,1.0,,
0,10,1.6958140252038427,0.8401495542134023,3477,0,0,870,0.7092763369553446,0.5420935412026726,0.3561773320316546,0.06817775571519288,0.06807231699166497,0.11151248946584669,0.6104456757904527,3944671,0.6104455401570484,0.38955445984295156,5,0.001,1.0,,
0,11,1.7004562559766028,0.8413813459268005,3388,0,0,847,0.7092779260349953,0.5420935412026726,0.35106697215988986,0.06719955515153957,0.06709858472457206,0.11151248946584669,0.6017136290775829,3888245,0.6017135064718814,0.3982864935281186,5,0.001,1.0,,
1,0,1.6989337452687323,0.8380644291683516,7419,0,0,1855,0.6984083509501822,0.5498886414253897,0.5385589545215727,0.10965127038129058,0.10921391326742484,0.10921391326742484,0.9999999999908437,6461953,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,1,1.718763961636972,0.8364956110735989,5924,0,0,1481,0.6984083509501822,0.5498886414253897,0.5027167570191505,0.09826462307099651,0.09794956092773878,0.10921391326742484,0.8968597314794439,5795466,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,2,1.6333912192998123,0.8473097617217525,5204,0,0,1301,0.6984083509501822,0.5498886414253897,0.49524446869510685,0.09438093047529329,0.09410168452188973,0.10921391326742484,0.8616272570565947,5567795,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,3,1.6680999158587833,0.8421805935592507,4751,0,0,1188,0.6984083509501822,0.5498886414253897,0.46784852824331213,0.08863738750958335,0.0884059855943952,0.10921391326742484,0.8094754866727637,5230793,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,4,1.6470521856903386,0.8451467268623025,4430,0,0,1108,0.6984083509501822,0.5498886414253897,0.45429127002313563,0.08428280081513682,0.08408379608715438,0.10921391326742484,0.7699000390224465,4975058,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,5,1.664934705814901,0.8427138079311992,4186,0,0,1047,0.6984083509501822,0.5498886414253897,0.44051452387760953,0.0826138216201679,0.0824263856642541,0.10921391326742484,0.754724221461302,4876993,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,6,1.6241158874630928,0.8491983967935872,3992,0,0,998,0.6984083509501822,0.5498886414253897,0.423000967127834,0.07887439575115267,0.0787112380689256,0.10921391326742484,0.720707057492482,4657175,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,7,1.6044768053106964,0.8474027669015922,3831,0,0,958,0.698408358878591,0.5498886414253897,0.4241139013959139,0.07780802954732982,0.07765138993656916,0.10921391326742484,0.7110027249524368,4594466,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
1,8,1.6518058848149817,0.8458874458874459,3696,0,0,924,0.6984077667963476,0.5498144023756496,0.3959375694263285,0.07348313140882222,0.0733511524463766,0.10921391326742484,0.6716282774896536,4340031,0.6716282721913527,0.3283717278086473,5,0.001,1.0,,
1,9,1.6300603004139183,0.8478904721989382,3579,0,0,895,0.698406703681674,0.5498144023756496,0.4110002439376157,0.07489744159494018,0.07475770623437478,0.10921391326742484,0.6845071657732477,4423253,0.6845070392020741,0.3154929607979259,5,0.001,1.0,,
1,10,1.6571080541802108,0.8468219729651999,3477,0,0,870,0.6984118141074644,0.5498144023756496,0.3793379672395699,0.06887648402534252,0.06876777431443452,0.10921391326742484,0.629661297324067,4068842,0.6296612448804185,0.3703387551195815,5,0.001,1.0,,
1,11,1.680262016413628,0.8453364817001181,3388,0,0,847,0.6984144402513028,0.5498144023756496,0.3821969843190232,0.06822968379994417,0.06812400426720831,0.10921391326742484,0.623766718254787,4030751,0.6237665882486938,0.3762334117513062,5,0.001,1.0,,
2,0,1.69004543962214,0.8406793368378488,7419,0,0,1855,0.6875625319265697,0.5617668893838159,0.5423537059767131,0.10779657052942566,0.10738096650156607,0.10738096650156607,0.9999999999906873,6461953,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,1,1.6783096655622445,0.8409858203916273,5924,0,0,1481,0.6875625319265697,0.5617668893838159,0.5036576777903724,0.09732606869495224,0.0970199259624118,0.10738096650156607,0.9035113868163341,5838449,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,2,1.6089689122981454,0.8518063028439662,5204,0,0,1301,0.6875625319265697,0.5617668893838159,0.5042242456903864,0.09431994905573544,0.09404124275378113,0.10738096650156607,0.8757719902952618,5659198,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,3,1.6246006941210303,0.8496737528941275,4751,0,0,1188,0.6875625319265697,0.5617668893838159,0.47048030592759277,0.08845451579090263,0.08822454019986674,0.10738096650156607,0.8216031488015936,5309161,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,4,1.6246224292989473,0.8459142212189616,4430,0,0,1108,0.6875625319265697,0.5617668893838159,0.45421269655966334,0.0843899767903808,0.08419021335975399,0.10738096650156607,0.7840329259631138,5066384,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,5,1.635942853432689,0.8474916387959867,4186,0,0,1047,0.6875625319265697,0.5617668893838159,0.4458178742111023,0.08274348950987705,0.08255517119899108,0.10738096650156607,0.7688063712577803,4967991,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,6,1.586543317452073,0.8501503006012024,3992,0,0,998,0.6875625319265697,0.5617668893838159,0.42385226736153336,0.07892486622109446,0.07876139565184198,0.10738096650156607,0.7334763153762434,4739690,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,7,1.580130762932822,0.8502218741842861,3831,0,0,958,0.6875625299444674,0.5617668893838159,0.43014665268711094,0.07835148287273641,0.07819154353300553,0.10738096650156607,0.7281694892468396,4705397,0.7001835667663372,0.2998164332336628,5,0.001,1.0,,
2,8,1.6367247166304753,0.850487012987013,3696,0,0,924,0.6875620417810109,0.5616926503340757,0.4010246436158005,0.07378237747479081,0.07364878190947212,0.10738096650156607,0.6858643976510692,4432024,0.6858643685795349,0.3141356314204651,5,0.001,1.0,,
